name;category_ids;sku;regular_price;stock;image_id/gallery_image_ids;descripcion;ppum
VIRUTILLA VIRUTEX MEDIANA 2X48;UTENCILIOS DE LIMPIEZA;1100084;1795;43;https://www.cencocal.cl/imagenes/1100084.jpg;;$1000 x KG
ARR. TUCAPEL BB IMP. 10x900g;ARROZ;1100091;850;1436;https://www.cencocal.cl/imagenes/1100091.jpg;;$1000 x KG
ARR. COLISEO PREGRAN. 10x1k;ARROZ;1100100;1306;6;https://www.cencocal.cl/imagenes/1100100.jpg;;$1000 x KG
ARR. TUCAPEL G/SEL G2 10x900gr;ARROZ;1100103;1877;1;https://www.cencocal.cl/imagenes/1100103.jpg;;$1000 x KG
ARR. IANSA G/SEL. G2 10x1k;ARROZ;1100104;2213;43;https://www.cencocal.cl/imagenes/1100104.jpg;;$1000 x KG
ARR. IANSA G/SEL. G1 10x1k;ARROZ;1100105;2407;12;https://www.cencocal.cl/imagenes/1100105.jpg;;$1000 x KG
MAGO PADS C/JABON 12x4;UTENCILIOS DE LIMPIEZA;1100106;1459;22;https://www.cencocal.cl/imagenes/1100106.jpg;;$1000 x KG
MAGO PADS SIN JABON 48x12u.;UTENCILIOS DE LIMPIEZA;1100107;1867;47;https://www.cencocal.cl/imagenes/1100107.jpg;;$1000 x KG
ARR. IANSA PREGRAN.G1 10x1k;ARROZ;1100108;2331;4;https://www.cencocal.cl/imagenes/1100108.jpg;;$1000 x KG
ARR. LOS GRANOS G2 10x1k;ARROZ;1100109;860;555;https://www.cencocal.cl/imagenes/1100109.jpg;;$1000 x KG
ARR. LOS GRANOS G1 10x1k;ARROZ;1100112;940;320;https://www.cencocal.cl/imagenes/1100112.jpg;;$1000 x KG
ARR. LOS GRANOS PREGRAN. 10x1k;ARROZ;1100113;1190;130;https://www.cencocal.cl/imagenes/1100113.jpg;;$1000 x KG
ESPONJA BONOBRIL LLEVE 4 x48u;UTENCILIOS DE LIMPIEZA;1100114;840;31;https://www.cencocal.cl/imagenes/1100114.jpg;;$1000 x KG
ARR. ARUBA PREGRA. G1 10x900g;ARROZ;1100115;1744;0;https://www.cencocal.cl/imagenes/1100115.jpg;;$1000 x KG
ARR. ARUBA G2 DELGADO 10x900g;ARROZ;1100116;1040;0;https://www.cencocal.cl/imagenes/1100116.jpg;;$1000 x KG
ARR. ARUBA G2 ANCHO 10x900g;ARROZ;1100117;950;382;https://www.cencocal.cl/imagenes/1100117.jpg;;$1000 x KG
ESPONJAS BONOBRIL X 96;UTENCILIOS DE LIMPIEZA;1100122;541;222.9;https://www.cencocal.cl/imagenes/1100122.jpg;;$1000 x KG
ESPONJA VIRUTEX MULTIUSO 48x3u;UTENCILIOS DE LIMPIEZA;1100124;1795;38;https://www.cencocal.cl/imagenes/1100124.jpg;;$1000 x KG
ESPONJA BONOBRIL TIRA 10x6uni.;UTENCILIOS DE LIMPIEZA;1100126;2193;8;https://www.cencocal.cl/imagenes/1100126.jpg;;$1000 x KG
#ARR. OREGON G1 10x1k;ARROZ;1100129;700;0;https://www.cencocal.cl/imagenes/1100129.jpg;;$1000 x KG
ARR. COLISEO G1 10x1k;ARROZ;1100130;1306;-2;https://www.cencocal.cl/imagenes/1100130.jpg;;$1000 x KG
ARR. REYES G.2 10x900g;ARROZ;1100131;1285;436;https://www.cencocal.cl/imagenes/1100131.jpg;;$1000 x KG
ESPONJA OROTEX TIRA 20x6und.;UTENCILIOS DE LIMPIEZA;1100138;3100;21;https://www.cencocal.cl/imagenes/1100138.jpg;;$1000 x KG
ESPONJA OROTEX MED.40X3un.;UTENCILIOS DE LIMPIEZA;1100139;3111;27;https://www.cencocal.cl/imagenes/1100139.jpg;;$1000 x KG
ESPONJAS OROTEX X 100;UTENCILIOS DE LIMPIEZA;110013K;1571;516;https://www.cencocal.cl/imagenes/110013K.jpg;;$1000 x KG
ESCOBILLON VIRUTEX RECIC.x12;ESCOBILLON Y PALAS;1100148;3417;20;https://www.cencocal.cl/imagenes/1100148.jpg;;$1000 x KG
ESCOBILLON VIRUTEX CLASICO X12;ESCOBILLON Y PALAS;1100149;3193;8;https://www.cencocal.cl/imagenes/1100149.jpg;;$1000 x KG
ARR. IANSA G2 LG/FINO 6x500g;ARROZ;1100150;768;0;https://www.cencocal.cl/imagenes/1100150.jpg;;$1000 x KG
PANO MULTIUSO CLASICO 50x3;UTENCILIOS DE LIMPIEZA;1100156;1860;23;https://www.cencocal.cl/imagenes/1100156.jpg;;$1000 x KG
PANOS ESPONJA ABSORBENTE x120;UTENCILIOS DE LIMPIEZA;1100157;1734;100;https://www.cencocal.cl/imagenes/1100157.jpg;;$1000 x KG
PANO ESPONJA SPONGI 50X6;UTENCILIOS DE LIMPIEZA;1100158;4529;37;https://www.cencocal.cl/imagenes/1100158.jpg;;$1000 x KG
PANO MULTI.ULTRA VIRUTEX 20x6u;UTENCILIOS DE LIMPIEZA;1100159;4478;9;https://www.cencocal.cl/imagenes/1100159.jpg;;$1000 x KG
PANO ESP.ABSORBENTE VIRUT.50x3;UTENCILIOS DE LIMPIEZA;1100160;2560;39;https://www.cencocal.cl/imagenes/1100160.jpg;;$1000 x KG
ARR. SELECTA G2 10x1k;ARROZ;1100166;867;25;https://www.cencocal.cl/imagenes/1100166.jpg;;$1000 x KG
ARR. TUCAPEL G/SELE.G2 10x1.1;ARROZ;1100170;1320;275;https://www.cencocal.cl/imagenes/1100170.jpg;;$1000 x KG
ARR. SAMAN PATNA G2 10x1kg;ARROZ;1100171;867;65;https://www.cencocal.cl/imagenes/1100171.jpg;;$1000 x KG
VIRUTILLA VIRUTEX GRANDE 4X40.;UTENCILIOS DE LIMPIEZA;1100173;2254;59;https://www.cencocal.cl/imagenes/1100173.jpg;;$1000 x KG
MAGOPADS SIN JABON 100x6u;UTENCILIOS DE LIMPIEZA;1100181;1265;33;https://www.cencocal.cl/imagenes/1100181.jpg;;$1000 x KG
ROLLOS ACERO C/JABON 10x6un.;UTENCILIOS DE LIMPIEZA;1100182;1652;25;https://www.cencocal.cl/imagenes/1100182.jpg;;$1000 x KG
TRAPERO VIRUTEX 50x57 x24u;UTENCILIOS DE LIMPIEZA;1100191;2958;40;https://www.cencocal.cl/imagenes/1100191.jpg;;$1000 x KG
TRAPERO ABSO.C/OJAL 40x40cmX48;UTENCILIOS DE LIMPIEZA;1100192;2591;69;https://www.cencocal.cl/imagenes/1100192.jpg;;$1000 x KG
TRAPERO VIRU.DOBL/OJ.50x45 48u;UTENCILIOS DE LIMPIEZA;1100193;3703;73;https://www.cencocal.cl/imagenes/1100193.jpg;;$1000 x KG
TRAPERO SIMP. C/OJAL 50X50 X24;UTENCILIOS DE LIMPIEZA;1100194;2642;33;https://www.cencocal.cl/imagenes/1100194.jpg;;$1000 x KG
ARR. IANSA INTEGRAL G1 10x1k;ARROZ;1100202;2698;0;https://www.cencocal.cl/imagenes/1100202.jpg;;$1000 x KG
E.KIT SILICONA SPRAY 12x420ML;PROD LIMPIEZA AUTOMOTRIZ;1100211;4566;2;https://www.cencocal.cl/imagenes/1100211.jpg;;$1000 x KG
MOPA CLAS.REP.VIRUTEX x24uni.;UTENCILIOS DE LIMPIEZA;1100221;4284;26;https://www.cencocal.cl/imagenes/1100221.jpg;;$1000 x KG
MOPA ALGOD.VIRUTEX C/MANGO x12;UTENCILIOS DE LIMPIEZA;1100222;6212;31;https://www.cencocal.cl/imagenes/1100222.jpg;;$1000 x KG
E.KIT CERA SPRAY 12x360CC;PROD LIMPIEZA AUTOMOTRIZ;1100255;4493;2;https://www.cencocal.cl/imagenes/1100255.jpg;;$1000 x KG
E.KIT SILICON SPR+CERA SPRx12;PROD LIMPIEZA AUTOMOTRIZ;1100279;7900;0;https://www.cencocal.cl/imagenes/1100279.jpg;;$1000 x KG
E.KIT SILICON SP+RENOVADOR x12;PROD LIMPIEZA AUTOMOTRIZ;110027K;8624;0;https://www.cencocal.cl/imagenes/110027K.jpg;;$1000 x KG
E.KIT RENOVAD NEUMATICO 12x360;PROD LIMPIEZA AUTOMOTRIZ;1100289;4267;0;https://www.cencocal.cl/imagenes/1100289.jpg;;$1000 x KG
E.KIT CERA CREMA 12x200GR;PROD LIMPIEZA AUTOMOTRIZ;1100297;4007;0;https://www.cencocal.cl/imagenes/1100297.jpg;;$1000 x KG
ROLLO PAPEL ALUMINIO 7.5M X50;UTENSILIOS DE COCINA;1100505;1479;45;https://www.cencocal.cl/imagenes/1100505.jpg;;$1000 x KG
ROLLO ILKO FILM PVC 20M X50;UTENSILIOS DE COCINA;1100602;1316;64;https://www.cencocal.cl/imagenes/1100602.jpg;;$1000 x KG
BALDE VIRUTEX C/ESCURRIDOR x10;UTENCILIOS DE LIMPIEZA;1100654;8048;6;https://www.cencocal.cl/imagenes/1100654.jpg;;$1000 x KG
GUANTE VIRUTEX MEDIANO X 24;UTENCILIOS DE LIMPIEZA;110075K;1950;12;https://www.cencocal.cl/imagenes/110075K.jpg;;$1000 x KG
GUANTE VIRUTEX GRANDE x 24;UTENCILIOS DE LIMPIEZA;1100807;1950;33;https://www.cencocal.cl/imagenes/1100807.jpg;;$1000 x KG
GUANTE VIRUTEX PEQUENO x24;UTENCILIOS DE LIMPIEZA;1100821;1950;13;https://www.cencocal.cl/imagenes/1100821.jpg;;$1000 x KG
MOLDE KUCHEN PIZZA 28CMT X 12.;UTENSILIOS DE COCINA;1101102;4039;11;https://www.cencocal.cl/imagenes/1101102.jpg;;$1000 x KG
ARR. MIRAFLOR.CHAMPIN. 12x210g;ARROZ;1102000;1424;17;https://www.cencocal.cl/imagenes/1102000.jpg;;$1000 x KG
ARR. MIRAFLOR. CURRY 12x210g;ARROZ;1102001;1424;24;https://www.cencocal.cl/imagenes/1102001.jpg;;$1000 x KG
ARR. MIRAFLOR.CHAUFAN 12x210g;ARROZ;1102002;1424;11;https://www.cencocal.cl/imagenes/1102002.jpg;;$1000 x KG
ARR. MIRAFLOR.PAELLA 12x175g;ARROZ;1102003;1424;14;https://www.cencocal.cl/imagenes/1102003.jpg;;$1000 x KG
ARR. MIRAFLOR.PRIMAVE. 12x210g;ARROZ;1102004;1424;12;https://www.cencocal.cl/imagenes/1102004.jpg;;$1000 x KG
ARR. MIRAFLORES INTEGRAL 10x1k;ARROZ;1102005;3080;5.8;https://www.cencocal.cl/imagenes/1102005.jpg;;$1000 x KG
ARR. MIRAFLOR.CAMPESI. 12x210g;ARROZ;1102006;1424;17;https://www.cencocal.cl/imagenes/1102006.jpg;;$1000 x KG
ARR. MIRAFLOR.BASMATI 12x400g;ARROZ;1102007;3415;19;https://www.cencocal.cl/imagenes/1102007.jpg;;$1000 x KG
ARR. MIRAFLOR. PAELLA 12x400g;ARROZ;1102008;2136;0;https://www.cencocal.cl/imagenes/1102008.jpg;;$1000 x KG
ARR. MIRAFLOR.RISOTTO 12x400g;ARROZ;1102009;2803;16;https://www.cencocal.cl/imagenes/1102009.jpg;;$1000 x KG
ACEITE CHEF MARAV SESAM 30x500;ACEITES;1110002;5814;0;https://www.cencocal.cl/imagenes/1110002.jpg;;$1000 x KG
ACEITE BELMONT VEGETAL 12x900c;ACEITES;1110042;3876;5;https://www.cencocal.cl/imagenes/1110042.jpg;;$1000 x KG
ACEITE CHEF MARAV SPRAY 12x180;ACEITES;1110043;5314;0;https://www.cencocal.cl/imagenes/1110043.jpg;;$1000 x KG
ACEITE CHEF EX/VIRG SP 12x180C;ACEITES;1110044;7895;0;https://www.cencocal.cl/imagenes/1110044.jpg;;$1000 x KG
ACEITE VEG. BONANZA 12x900cc;ACEITES;1110061;1530;103;https://www.cencocal.cl/imagenes/1110061.jpg;;$1000 x KG
ACEITE VEG. LOS SILOS 12x900ml;ACEITES;1110080;1600;-1;https://www.cencocal.cl/imagenes/1110080.jpg;;$1000 x KG
ACEITE OLIVA D.INES 12x250cc;ACEITES;1110090;5070;147;https://www.cencocal.cl/imagenes/1110090.jpg;;$1000 x KG
ACEITE OLIVA D.INES 6x500cc;ACEITES;1110091;8100;71;https://www.cencocal.cl/imagenes/1110091.jpg;;$1000 x KG
ACEITE VEG. FINO 12x900cc;ACEITES;1110103;2856;0;https://www.cencocal.cl/imagenes/1110103.jpg;;$1000 x KG
ACEITE FRITOMAC FREIR 2x10lt.;ACEITES;1110105;33544;0;https://www.cencocal.cl/imagenes/1110105.jpg;;$1000 x KG
ACEITE VEG. NATURA 6x3l;ACEITES;1110112;8476;0;https://www.cencocal.cl/imagenes/1110112.jpg;;$1000 x KG
ACEITE VEG. PROTAL 12x900cc;ACEITES;1110113;1978;16;https://www.cencocal.cl/imagenes/1110113.jpg;;$1000 x KG
ACEITE MARAV. NATURA 15x900ml;ACEITES;1110121;2290;143;https://www.cencocal.cl/imagenes/1110121.jpg;;$1000 x KG
ACEITE VEG. MIRAFLOR. 15x900ml;ACEITES;1110135;3158;45;https://www.cencocal.cl/imagenes/1110135.jpg;;$1000 x KG
ACEITE VEG. PARRAL 12x900ml;ACEITES;1110139;1775;214;https://www.cencocal.cl/imagenes/1110139.jpg;;$1000 x KG
ACEITE FRITOMAC 4 x 5LT;ACEITES;1110140;15878;0;https://www.cencocal.cl/imagenes/1110140.jpg;;$1000 x KG
ACEITE MARAV. COLISEO 12x900ml;ACEITES;1110200;2407;1;https://www.cencocal.cl/imagenes/1110200.jpg;;$1000 x KG
ACEITE MARAV. BONANZA 12x900cc;ACEITES;1110204;2438;18;https://www.cencocal.cl/imagenes/1110204.jpg;;$1000 x KG
ACEITE OLIVA BE GREEN 12x500ml;ACEITES;1110306;5814;16;https://www.cencocal.cl/imagenes/1110306.jpg;;$1000 x KG
ACEITE OLIVA BE GREEN 16x250ml;ACEITES;1110307;3417;0;https://www.cencocal.cl/imagenes/1110307.jpg;;$1000 x KG
ACEITE MARAV. MIRAFLO.15x900ml;ACEITES;1111001;3735;198;https://www.cencocal.cl/imagenes/1111001.jpg;;$1000 x KG
ACEITE VEG. NATURA 15x900ml;ACEITES;1113701;2040;52;https://www.cencocal.cl/imagenes/1113701.jpg;;$1000 x KG
LUCCH. S/G SPAGHETTI 24x400GR;FIDEOS;1120103;3009;26;https://www.cencocal.cl/imagenes/1120103.jpg;;$1000 x KG
FID. ESPIRALES D.REYES 20x400g;FIDEOS;1120106;609;3;https://www.cencocal.cl/imagenes/1120106.jpg;;$1000 x KG
FID. SPAGHETTI D.REYES 20x400g;FIDEOS;1120107;609;10;https://www.cencocal.cl/imagenes/1120107.jpg;;$1000 x KG
LUCCH. CANELONES 12x250g;FIDEOS;1120108;2611;27;https://www.cencocal.cl/imagenes/1120108.jpg;;$1000 x KG
FID. TUCAPEL RIGATI 12x250g;FIDEOS;1120109;2020;15;https://www.cencocal.cl/imagenes/1120109.jpg;;$1000 x KG
FID. TUCAPEL SPAGUETTI 15x250g;FIDEOS;1120110;2020;22;https://www.cencocal.cl/imagenes/1120110.jpg;;$1000 x KG
LASANA PRE/CAROZZI EST 24x330g;FIDEOS;1120150;1969;147;https://www.cencocal.cl/imagenes/1120150.jpg;;$1000 x KG
LUCCHE. INTEG. SPAG N5 25x400g;FIDEOS;1120210;1214;22;https://www.cencocal.cl/imagenes/1120210.jpg;;$1000 x KG
#LUCCHE. INTEG.CORBATA 30x400g;FIDEOS;1120211;1214;.9;https://www.cencocal.cl/imagenes/1120211.jpg;;$1000 x KG
LUCCHE. INTEG. ESPIRAL 30x400g;FIDEOS;1120212;1214;1;https://www.cencocal.cl/imagenes/1120212.jpg;;$1000 x KG
LUCCHE. INTEG. RIGATTI 30x400g;FIDEOS;1120213;1214;12;https://www.cencocal.cl/imagenes/1120213.jpg;;$1000 x KG
LUCCHE. CORBATA 3 SAB 30x400g;FIDEOS;1120214;1040;38;https://www.cencocal.cl/imagenes/1120214.jpg;;$1000 x KG
LUCCH. LASAGNA PRECO. 14X360gr;FIDEOS;1120219;2091;29;https://www.cencocal.cl/imagenes/1120219.jpg;;$1000 x KG
LUCCH. LASAGNA PRECO. 22x200gr;FIDEOS;1120220;1214;256;https://www.cencocal.cl/imagenes/1120220.jpg;;$1000 x KG
LUCCH. MACARONI&CHEESE 20x296g;FIDEOS;1120400;1897;16;https://www.cencocal.cl/imagenes/1120400.jpg;;$1000 x KG
LUCCH. CARACOLES QUESO 20x296g;FIDEOS;1120410;1897;40;https://www.cencocal.cl/imagenes/1120410.jpg;;$1000 x KG
FID. ACONCAGUA SPAGHE. 25x400g;FIDEOS;1120621;490;1096;https://www.cencocal.cl/imagenes/1120621.jpg;;$1000 x KG
FID. ACONCAGUA TALLA. 25x400g;FIDEOS;1120622;490;637;https://www.cencocal.cl/imagenes/1120622.jpg;;$1000 x KG
FID. ACONCAGUA CORBA. 30x400g;FIDEOS;1120623;490;729;https://www.cencocal.cl/imagenes/1120623.jpg;;$1000 x KG
FID. ACONCAGUA ESPIR. 30x400g;FIDEOS;1120624;490;120;https://www.cencocal.cl/imagenes/1120624.jpg;;$1000 x KG
FID. ACONCAGUA MOSTAC. 30x400g;FIDEOS;1120625;490;822;https://www.cencocal.cl/imagenes/1120625.jpg;;$1000 x KG
FID. ACONCAGUA CABE. 30x400g;FIDEOS;1120626;490;450;https://www.cencocal.cl/imagenes/1120626.jpg;;$1000 x KG
PANTRUCAS HERMA 50x250;FIDEOS;1120901;1703;122;https://www.cencocal.cl/imagenes/1120901.jpg;;$1000 x KG
LUCCHETTI PACK #5 6x5x400+sals;FIDEOS;1120921;4820;38;https://www.cencocal.cl/imagenes/1120921.jpg;;$1000 x KG
LUCCHETTI PACK #56 6x5x400+sla;FIDEOS;1120922;4820;37;https://www.cencocal.cl/imagenes/1120922.jpg;;$1000 x KG
SERV. NOVA CLASICA COCTEL 140x50;SERVILLETAS;1130001;326;260;https://www.cencocal.cl/imagenes/1130001.jpg;;$1000 x KG
SERV. NOVA CLAS. COCTEL 60x150;SERVILLETAS;1130002;1153;121;https://www.cencocal.cl/imagenes/1130002.jpg;;$1000 x KG
SERV. NOVA FAMILIAR 20x300u;SERVILLETAS;1130006;1612;111;https://www.cencocal.cl/imagenes/1130006.jpg;;$1000 x KG
SERV. ELITE COCTEL 12x400un;SERVILLETAS;1130020;4865;74;https://www.cencocal.cl/imagenes/1130020.jpg;;$1000 x KG
SERV. ELITE COCT PCK 32x4x55un;SERVILLETAS;1130022;2438;217;https://www.cencocal.cl/imagenes/1130022.jpg;;$1000 x KG
SERV. FAVORITA PRACTI. 24x200u;SERVILLETAS;1130031;1397;41;https://www.cencocal.cl/imagenes/1130031.jpg;;$1000 x KG
SERV. ELITE MESA 15x200u;SERVILLETAS;1130201;3560;5;https://www.cencocal.cl/imagenes/1130201.jpg;;$1000 x KG
SERV. FF.PATRIAS ELITE 20x20u;SERVILLETAS;1130202;1311;1;https://www.cencocal.cl/imagenes/1130202.jpg;;$1000 x KG
SERV. ELITE DECO NAVI. 20x20u;SERVILLETAS;1130210;1811;2;https://www.cencocal.cl/imagenes/1130210.jpg;;$1000 x KG
SERV. NOVA MESA CLAS. 12x200u;SERVILLETAS;1130301;3137;34;https://www.cencocal.cl/imagenes/1130301.jpg;;$1000 x KG
SERV. GIULIETTA MINI 60x40u;SERVILLETAS;1130800;180;513;https://www.cencocal.cl/imagenes/1130800.jpg;;$1000 x KG
SERV. GIULIETTA FAMIL.12x300u;SERVILLETAS;1130801;1180;37;https://www.cencocal.cl/imagenes/1130801.jpg;;$1000 x KG
SERV. GIULIETTA MESA 10x240u;SERVILLETAS;1130802;1599;3;https://www.cencocal.cl/imagenes/1130802.jpg;;$1000 x KG
SERV. GIULIETTA COCTEL 15x200u;SERVILLETAS;1130803;840;250;https://www.cencocal.cl/imagenes/1130803.jpg;;$1000 x KG
K.SCOTT TOALLA MULTI 6x2 ROLLO;TOALLAS DE PAPEL;1140035;3233;31;https://www.cencocal.cl/imagenes/1140035.jpg;;$1000 x KG
TOALLA FLORAX 64m DH 6x2r;TOALLAS DE PAPEL;1140042;3334;0;https://www.cencocal.cl/imagenes/1140042.jpg;;$1000 x KG
TOALLA JUMBO H/SIMPLE 180m x2;TOALLAS DE PAPEL;1140043;9769;0;https://www.cencocal.cl/imagenes/1140043.jpg;;$1000 x KG
K.T HUMEDA HUG 4EN1 6x184u;TOALLAS HUMEDAS;1140056;5131;24;https://www.cencocal.cl/imagenes/1140056.jpg;;$1000 x KG
K.SCOTT DURAMAX ANTIB x12;TOALLAS DE PAPEL;1140073;2479;0;https://www.cencocal.cl/imagenes/1140073.jpg;;$1000 x KG
K.T HUMEDA 4EN1 24x48U;TOALLAS HUMEDAS;1140075;2122;45;https://www.cencocal.cl/imagenes/1140075.jpg;;$1000 x KG
K.T HUG LIMPIEZA DIARIA 12x112;TOALLAS HUMEDAS;1140076;2672;3;https://www.cencocal.cl/imagenes/1140076.jpg;;$1000 x KG
K.T HUMEDA HUG LIMP/EFEC 12x96;TOALLAS HUMEDAS;1140077;2499;0;https://www.cencocal.cl/imagenes/1140077.jpg;;$1000 x KG
K.SCOTT GIGANTE 70M x12;TOALLAS DE PAPEL;1140078;3335;0;https://www.cencocal.cl/imagenes/1140078.jpg;;$1000 x KG
TOALLA ECOFORT P/D 250mX2r.;TOALLAS DE PAPEL;1140134;11929;-1;https://www.cencocal.cl/imagenes/1140134.jpg;;$1000 x KG
TOALLA ELITE MAXWIPE 20x1r;TOALLAS DE PAPEL;1140135;2397;73;https://www.cencocal.cl/imagenes/1140135.jpg;;$1000 x KG
TOALLA ELITE DECO 20m 16x1r;TOALLAS DE PAPEL;1140301;1520;235;https://www.cencocal.cl/imagenes/1140301.jpg;;$1000 x KG
TOALLA ELITE DECO 20m 10x2r;TOALLAS DE PAPEL;1140302;3111;28;https://www.cencocal.cl/imagenes/1140302.jpg;;$1000 x KG
TOALLA FAVORITA 22m DH 8x2r;TOALLAS DE PAPEL;1140500;1550;68;https://www.cencocal.cl/imagenes/1140500.jpg;;$1000 x KG
TOALLA FAVORITA EST.DH24m 8x2r;TOALLAS DE PAPEL;1140502;2662;52;https://www.cencocal.cl/imagenes/1140502.jpg;;$1000 x KG
TOALLA NOVA ULTRA MR 8x2r;TOALLAS DE PAPEL;1140605;3580;52;https://www.cencocal.cl/imagenes/1140605.jpg;;$1000 x KG
TOALLA NOVA ULTRA MR 25m 16x1r;TOALLAS DE PAPEL;1140606;1479;202;https://www.cencocal.cl/imagenes/1140606.jpg;;$1000 x KG
TOALLA MAXIFORT DH 100m 10x1r;TOALLAS DE PAPEL;1140700;2550;8;https://www.cencocal.cl/imagenes/1140700.jpg;;$1000 x KG
TOALLA MAXIFORT P/DISP.190mX2r;TOALLAS DE PAPEL;1140703;8364;0;https://www.cencocal.cl/imagenes/1140703.jpg;;$1000 x KG
TOALLA NOVA GGT.ULTRA 70m 8x1r;TOALLAS DE PAPEL;1140800;2670;434;https://www.cencocal.cl/imagenes/1140800.jpg;;$1000 x KG
TOALLA NOVA CLAS.DH 12m 24x1r;TOALLAS DE PAPEL;1140802;745;323;https://www.cencocal.cl/imagenes/1140802.jpg;;$1000 x KG
TOALLA NOVA CLAS. DH 12m 8x3r;TOALLAS DE PAPEL;1140803;2009;151;https://www.cencocal.cl/imagenes/1140803.jpg;;$1000 x KG
TOALLA NOVA CLAS. XL 40m 12x1r;TOALLAS DE PAPEL;1140804;1734;42;https://www.cencocal.cl/imagenes/1140804.jpg;;$1000 x KG
TOALLA NOVA CLAS. 14m DH 12x2r;TOALLAS DE PAPEL;1140806;1300;577;https://www.cencocal.cl/imagenes/1140806.jpg;;$1000 x KG
TOALLA GIULIETTA TH 22m 9x1r;TOALLAS DE PAPEL;1141201;1499;5;https://www.cencocal.cl/imagenes/1141201.jpg;;$1000 x KG
TOALLA GIULIETTA 90m DH 6x1r;TOALLAS DE PAPEL;1141202;3990;90;https://www.cencocal.cl/imagenes/1141202.jpg;;$1000 x KG
TOALLA GIULIETTA GGT.76m 6x1r;TOALLAS DE PAPEL;1141203;2699;32;https://www.cencocal.cl/imagenes/1141203.jpg;;$1000 x KG
TOALLA PREMIUM XXXL UH250m x2;TOALLAS DE PAPEL;1141801;9512;7;https://www.cencocal.cl/imagenes/1141801.jpg;;$1000 x KG
TOALLA PREMIUM UH 190m 2r;TOALLAS DE PAPEL;1141802;7446;2;https://www.cencocal.cl/imagenes/1141802.jpg;;$1000 x KG
TOALLA MAXIFORT XL 100mt 10x1r;TOALLAS DE PAPEL;1142100;2000;-1;https://www.cencocal.cl/imagenes/1142100.jpg;;$1000 x KG
TOALLA MAXIFORT XXL 150m 10x1r;TOALLAS DE PAPEL;1142101;2550;-102;https://www.cencocal.cl/imagenes/1142101.jpg;;$1000 x KG
H. CONFORT DH 27m 12x4r;HIGIENICOS;1150033;1846;1166;https://www.cencocal.cl/imagenes/1150033.jpg;;$1000 x KG
H. CONFORT DH 22m 2x24r;HIGIENICOS;1150037;5830;35;https://www.cencocal.cl/imagenes/1150037.jpg;;$1000 x KG
H. CONFORT DH 50 MTS 2x12r;HIGIENICOS;1150039;16687;10;https://www.cencocal.cl/imagenes/1150039.jpg;;$1000 x KG
H. CONFORT DH 50 MTS 10x4r;HIGIENICOS;1150041;3223;95;https://www.cencocal.cl/imagenes/1150041.jpg;;$1000 x KG
H. CONFORT FAM UH 120 MTS 8x4r;HIGIENICOS;1150046;4804;0;https://www.cencocal.cl/imagenes/1150046.jpg;;$1000 x KG
H. CONFORT MAX UH 100 MTS 4x8r;HIGIENICOS;1150049;9965;17;https://www.cencocal.cl/imagenes/1150049.jpg;;$1000 x KG
H. PILUCHO 18mt DH 12x4R;HIGIENICOS;1150071;950;0;https://www.cencocal.cl/imagenes/1150071.jpg;;$1000 x KG
K.HIG SCOTT PREMIUM 4x12R 19MT;HIGIENICOS;1150085;8354;0;https://www.cencocal.cl/imagenes/1150085.jpg;;$1000 x KG
K.HIG SCOTT RINDEMAX 3x24R 22M;HIGIENICOS;1150086;8517;0;https://www.cencocal.cl/imagenes/1150086.jpg;;$1000 x KG
K.HIG SCOTT RINDEMAX 6x4R 50MT;HIGIENICOS;1150087;2999;0;https://www.cencocal.cl/imagenes/1150087.jpg;;$1000 x KG
K.HIG SCOTT PREMIUM 6x4R 40MT;HIGIENICOS;1150088;3376;0;https://www.cencocal.cl/imagenes/1150088.jpg;;$1000 x KG
K.HIG SCOTT RINDEMAX 8x6R 22MT;HIGIENICOS;1150101;2458;0;https://www.cencocal.cl/imagenes/1150101.jpg;;$1000 x KG
K.HIG SCOTT RINDEMAX 12x4R;HIGIENICOS;1150102;1499;-1;https://www.cencocal.cl/imagenes/1150102.jpg;;$1000 x KG
K.HIG SCOTT AROMAS 8x6R 21MT;HIGIENICOS;1150106;2275;0;https://www.cencocal.cl/imagenes/1150106.jpg;;$1000 x KG
H. CONFORT DH 25m 2x24r;HIGIENICOS;1150107;10679;3;https://www.cencocal.cl/imagenes/1150107.jpg;;$1000 x KG
H. CONFORT DH 25m 6x8r;HIGIENICOS;1150108;3978;23;https://www.cencocal.cl/imagenes/1150108.jpg;;$1000 x KG
H. CONFORT DH 25m 8x6r;HIGIENICOS;1150109;1610;34;https://www.cencocal.cl/imagenes/1150109.jpg;;$1000 x KG
H. FAV. ACOLCHADO DH 22m 12x4r;HIGIENICOS;1150124;1224;5;https://www.cencocal.cl/imagenes/1150124.jpg;;$1000 x KG
H. NOBLE DH 22m 10x6r;HIGIENICOS;1150301;2417;853;https://www.cencocal.cl/imagenes/1150301.jpg;;$1000 x KG
H. NOBLE DH 23M 10x4r;HIGIENICOS;1150306;1000;793;https://www.cencocal.cl/imagenes/1150306.jpg;;$1000 x KG
H. NOBLE DH 23m 8x6r;HIGIENICOS;1150307;1540;583;https://www.cencocal.cl/imagenes/1150307.jpg;;$1000 x KG
H. NOBLE DH 23m 3x16r;HIGIENICOS;1150308;4030;26;https://www.cencocal.cl/imagenes/1150308.jpg;;$1000 x KG
